url_base,url_page,page,location,title,link,description,area_m2,n_rooms,n_floor,price_per_m2
https://gratka.pl/nieruchomosci/mieszkania/krakow/pierwotny,https://gratka.pl/nieruchomosci/mieszkania/krakow/pierwotny?page=2,2,"Kraków,                                 małopolskie","Nowe mieszkanie Kraków, ul. Wybickiego 5",https://gratka.pl/nieruchomosci/nowe-mieszkanie-krakow-ul-wybickiego-5/ob/25605217,,57.41,3,0,
https://gratka.pl/nieruchomosci/mieszkania/krakow/pierwotny,https://gratka.pl/nieruchomosci/mieszkania/krakow/pierwotny?page=2,2,"Kraków,                                 małopolskie","Nowe mieszkanie Kraków, ul. Wybickiego 5",https://gratka.pl/nieruchomosci/nowe-mieszkanie-krakow-ul-wybickiego-5/ob/25605219,,42.37,2,0,
https://gratka.pl/nieruchomosci/mieszkania/krakow/pierwotny,https://gratka.pl/nieruchomosci/mieszkania/krakow/pierwotny?page=2,2,"Kraków,                                 Prądnik Biały,                                 małopolskie","Nowe mieszkanie Kraków Prądnik Biały, ul. Piaszczysta",https://gratka.pl/nieruchomosci/nowe-mieszkanie-krakow-pradnik-bialy-ul-piaszczysta/ob/25523281,"Na sprzedaż dwupokojowe mieszkanie w nowej inwestycji realizowanej w północnej dzielnicy Krakowa - Prądniku Białym.Mieszkanie ustawne, okna aluminiowe, trójszyb",42.71,2,2,10044zł/m2
https://gratka.pl/nieruchomosci/mieszkania/krakow/pierwotny,https://gratka.pl/nieruchomosci/mieszkania/krakow/pierwotny?page=2,2,"Kraków,                                 Krowodrza,                                 małopolskie","Nowe mieszkanie Kraków Krowodrza, ul. Cieszyńska",https://gratka.pl/nieruchomosci/nowe-mieszkanie-krakow-krowodrza-ul-cieszynska/ob/25488729,"Prezentujemy mieszkanie 2-pokojowe o pow. 30,13 m2 znajdujące się na IV piętrze w nowym, 5 - piętrowym budynku, który powstaje w ramach inwestycji Cieszyńska 9",30.13,2,4,
https://gratka.pl/nieruchomosci/mieszkania/krakow/pierwotny,https://gratka.pl/nieruchomosci/mieszkania/krakow/pierwotny?page=2,2,"Kraków,                                 Bronowice Małe,                                 małopolskie","Nowe mieszkanie Kraków Bronowice Małe, ul. Stanisława Przybyszewskiego",https://gratka.pl/nieruchomosci/nowe-mieszkanie-krakow-bronowice-male-ul-stanislawa-przybyszewskiego/ob/25478099,"ZAKUP BEZ PROWIZJI I PCCNa sprzedaż dwupokojowe mieszkanie zlokalizowane na Krakowskich Bronowicach w kameralnej inwestycji, która harmonijnie komponuje się z z",42.50,2,1,15200zł/m2
https://gratka.pl/nieruchomosci/mieszkania/krakow/pierwotny,https://gratka.pl/nieruchomosci/mieszkania/krakow/pierwotny?page=2,2,"Kraków,                                 Prądnik Biały,                                 małopolskie","Nowe mieszkanie Kraków Prądnik Biały, ul. Stefana Banacha",https://gratka.pl/nieruchomosci/nowe-mieszkanie-krakow-pradnik-bialy-ul-stefana-banacha/ob/25366737,"Zapraszamy do zapoznania się z ofertą sprzedaży mieszkań zlokalizowanych w Krakowie w obrębie dzielnicy Prądnik Biały, przy ulicy Banacha - inwestycja Osiedle O",67.57,3,0,
https://gratka.pl/nieruchomosci/mieszkania/krakow/pierwotny,https://gratka.pl/nieruchomosci/mieszkania/krakow/pierwotny?page=3,3,"Kraków,                                 Krowodrza,                                 małopolskie","Nowe mieszkanie Kraków Krowodrza, ul. Cieszyńska",https://gratka.pl/nieruchomosci/nowe-mieszkanie-krakow-krowodrza-ul-cieszynska/ob/25338457,"Prezentujemy mieszkanie nr 3 o pow. 34,86 m2 znajdujące się na I piętrze w nowym budynku wznoszonym przy ul. Cieszyńskiej 9.Mieszkanie składa się z salonu z ane",34.86,1,1,
https://gratka.pl/nieruchomosci/mieszkania/krakow/pierwotny,https://gratka.pl/nieruchomosci/mieszkania/krakow/pierwotny?page=3,3,"Kraków,                                 Krowodrza,                                 małopolskie","Nowe mieszkanie Kraków Krowodrza, ul. Cieszyńska",https://gratka.pl/nieruchomosci/nowe-mieszkanie-krakow-krowodrza-ul-cieszynska/ob/25338229,"Prezentujemy mieszkanie nr 10 o pow. 36,85m2 położone na II piętrze w 5-piętrowym budynku, który powstaje w ramach inwestycji Cieszyńska 9 w krakowskiej dzielni",36.85,2,2,
https://gratka.pl/nieruchomosci/mieszkania/krakow/pierwotny,https://gratka.pl/nieruchomosci/mieszkania/krakow/pierwotny?page=3,3,"Kraków,                                 małopolskie","Nowe mieszkanie Kraków, ul. Totus Tuus",https://gratka.pl/nieruchomosci/nowe-mieszkanie-krakow-ul-totus-tuus/ob/25193069,,63,3,0,13000zł/m2
https://gratka.pl/nieruchomosci/mieszkania/krakow/pierwotny,https://gratka.pl/nieruchomosci/mieszkania/krakow/pierwotny?page=3,3,"Kraków,                                 małopolskie","Nowe mieszkanie Kraków, ul. Totus Tuus",https://gratka.pl/nieruchomosci/nowe-mieszkanie-krakow-ul-totus-tuus/ob/25193061,,82,4,1,11500zł/m2
https://gratka.pl/nieruchomosci/mieszkania/krakow/pierwotny,https://gratka.pl/nieruchomosci/mieszkania/krakow/pierwotny?page=3,3,"Kraków,                                 małopolskie","Nowe mieszkanie Kraków, ul. Kuźnicy Kołłątajowskiej 68/68A",https://gratka.pl/nieruchomosci/nowe-mieszkanie-krakow-ul-kuznicy-kollatajowskiej-68-68a/ob/25071869,,59.22,2,3,9500zł/m2
https://gratka.pl/nieruchomosci/mieszkania/krakow/pierwotny,https://gratka.pl/nieruchomosci/mieszkania/krakow/pierwotny?page=3,3,"Kraków,                                 małopolskie","Nowe mieszkanie Kraków, ul. Kuźnicy Kołłątajowskiej 68/68A",https://gratka.pl/nieruchomosci/nowe-mieszkanie-krakow-ul-kuznicy-kollatajowskiej-68-68a/ob/25071867,,70.09,3,2,9300zł/m2
https://gratka.pl/nieruchomosci/mieszkania/krakow/pierwotny,https://gratka.pl/nieruchomosci/mieszkania/krakow/pierwotny?page=3,3,"Kraków,                                 małopolskie","Nowe mieszkanie Kraków, ul. Kuźnicy Kołłątajowskiej 68/68A",https://gratka.pl/nieruchomosci/nowe-mieszkanie-krakow-ul-kuznicy-kollatajowskiej-68-68a/ob/25071871,,48.83,2,3,9800zł/m2
https://gratka.pl/nieruchomosci/mieszkania/krakow/pierwotny,https://gratka.pl/nieruchomosci/mieszkania/krakow/pierwotny?page=3,3,"Kraków,                                 małopolskie","Nowe mieszkanie Kraków, ul. Rękawka 32",https://gratka.pl/nieruchomosci/nowe-mieszkanie-krakow-ul-rekawka-32/ob/24890693,,35.65,2,3,
https://gratka.pl/nieruchomosci/mieszkania/krakow/pierwotny,https://gratka.pl/nieruchomosci/mieszkania/krakow/pierwotny?page=3,3,"Kraków,                                 małopolskie","Nowe mieszkanie Kraków, ul. Rękawka 32",https://gratka.pl/nieruchomosci/nowe-mieszkanie-krakow-ul-rekawka-32/ob/24890683,,58.03,3,2,
https://gratka.pl/nieruchomosci/mieszkania/krakow/pierwotny,https://gratka.pl/nieruchomosci/mieszkania/krakow/pierwotny?page=3,3,"Kraków,                                 małopolskie","Nowe mieszkanie Kraków, ul. Rękawka 32",https://gratka.pl/nieruchomosci/nowe-mieszkanie-krakow-ul-rekawka-32/ob/24890685,,44,2,2,
https://gratka.pl/nieruchomosci/mieszkania/krakow/pierwotny,https://gratka.pl/nieruchomosci/mieszkania/krakow/pierwotny?page=3,3,"Kraków,                                 Płaszów,                                 małopolskie","Nowe mieszkanie Kraków Płaszów, ul. Lipska",https://gratka.pl/nieruchomosci/nowe-mieszkanie-krakow-plaszow-ul-lipska/ob/24878615,Na sprzedaż mieszkanie 3 pokojowe w inwestycji przy ulicy Lipskiej w sąsiedztwie pętli Mały Płaszów. Mieszkanie oddawane jest w stanie deweloperskimTermin reali,53.27,3,1,10306zł/m2
https://gratka.pl/nieruchomosci/mieszkania/krakow/pierwotny,https://gratka.pl/nieruchomosci/mieszkania/krakow/pierwotny?page=3,3,"Kraków,                                 Prądnik Biały,                                 małopolskie","Nowe mieszkanie Kraków Prądnik Biały, ul. Glogera",https://gratka.pl/nieruchomosci/nowe-mieszkanie-krakow-pradnik-bialy-ul-glogera/ob/24628487,Zależy Ci na szybkiej zmianie mieszkania?Ta inwestycja jest już ZAKOŃCZONA - MIESZKANIE GOTOWE DO ODBIORU! BEZPOŚREDNIO od dewelopera!>-- DOBRA CENA!>-- KUP za,53.50,2,3,8396zł/m2
https://gratka.pl/nieruchomosci/mieszkania/krakow/pierwotny,https://gratka.pl/nieruchomosci/mieszkania/krakow/pierwotny?page=3,3,"Kraków,                                 małopolskie",Nowe mieszkanie Kraków,https://gratka.pl/nieruchomosci/nowe-mieszkanie-krakow/ob/24701215,,56.43,3,1,
https://gratka.pl/nieruchomosci/mieszkania/krakow/pierwotny,https://gratka.pl/nieruchomosci/mieszkania/krakow/pierwotny?page=3,3,"Kraków,                                 małopolskie",Nowe mieszkanie Kraków,https://gratka.pl/nieruchomosci/nowe-mieszkanie-krakow/ob/25305353,,68.29,4,2,
https://gratka.pl/nieruchomosci/mieszkania/krakow/pierwotny,https://gratka.pl/nieruchomosci/mieszkania/krakow/pierwotny?page=3,3,"Kraków,                                 Bieżanów,                                 małopolskie","Nowe mieszkanie Kraków Bieżanów, ul. Potrzask",https://gratka.pl/nieruchomosci/nowe-mieszkanie-krakow-biezanow-ul-potrzask/ob/24512935,Sprzedaż bezpośrednio od inwestora / bez dodatkowych opłatStary Bieżanów / 4 pokoje / ulica PotrzaskApartament z ogrodem i miejscem postojowymDo sprze,78,4,1,8205zł/m2
https://gratka.pl/nieruchomosci/mieszkania/krakow/pierwotny,https://gratka.pl/nieruchomosci/mieszkania/krakow/pierwotny?page=3,3,"Kraków,                                 Podgórze Stare,                                 małopolskie","Nowe mieszkanie Kraków Podgórze Stare, ul. Lwowska",https://gratka.pl/nieruchomosci/nowe-mieszkanie-krakow-podgorze-stare-ul-lwowska/ob/24482477,"Oferujemy na sprzedaż 2 pokojowy apartament w nowej, prestiżowejinwestycji w Starym Podgórzu, przy ul. Lwowskiej.Nieruchomość o powierzchni 46,45 m2 m",46,2,1,14304zł/m2
https://gratka.pl/nieruchomosci/mieszkania/krakow/pierwotny,https://gratka.pl/nieruchomosci/mieszkania/krakow/pierwotny?page=3,3,"Kraków,                                 Wzgórza Krzesławickie,                                 małopolskie","Nowe mieszkanie Kraków Wzgórza Krzesławickie, ul. Petofiego",https://gratka.pl/nieruchomosci/nowe-mieszkanie-krakow-wzgorza-krzeslawickie-ul-petofiego/ob/24464277,"Apartamenty Petofiego to inwestycja dedykowana dla sztukujących chwili oddechu od wielkomiejskiego zgiełku, pozostając blisko miasta i wszystkich udog",51.29,3,1,9144zł/m2
https://gratka.pl/nieruchomosci/mieszkania/krakow/pierwotny,https://gratka.pl/nieruchomosci/mieszkania/krakow/pierwotny?page=3,3,"Kraków,                                 Krowodrza,                                 małopolskie","Nowe mieszkanie Kraków Krowodrza, ul. Mazowiecka",https://gratka.pl/nieruchomosci/nowe-mieszkanie-krakow-krowodrza-ul-mazowiecka/ob/24458693,Oferta na wyłączność.English version below.Przedstawiamy Państwu ofertę nieruchomości położonej przy ul. Mazowieckiej 44 w Krakowie. Budynek położony jest na og,44,2,2,13182zł/m2
https://gratka.pl/nieruchomosci/mieszkania/krakow/pierwotny,https://gratka.pl/nieruchomosci/mieszkania/krakow/pierwotny?page=3,3,"Kraków,                                 Prądnik Biały,                                 małopolskie","Nowe mieszkanie Kraków Prądnik Biały, ul. Władysława Łokietka",https://gratka.pl/nieruchomosci/nowe-mieszkanie-krakow-pradnik-bialy-ul-wladyslawa-lokietka/ob/24204273,"Nowa inwestycja o podwyższonym standardzie w dzielnicyPrądnik Biały. Osiem budynków jednorodzinnych o niepowtarzalnej architekturze,która nikogo nie p",80.78,4,0,10500zł/m2
https://gratka.pl/nieruchomosci/mieszkania/krakow/pierwotny,https://gratka.pl/nieruchomosci/mieszkania/krakow/pierwotny?page=3,3,"Kraków,                                 Os. Kliny Zacisze,                                 małopolskie","Nowe mieszkanie Kraków Os. Kliny Zacisze, ul. Komuny Paryskiej",https://gratka.pl/nieruchomosci/nowe-mieszkanie-krakow-os-kliny-zacisze-ul-komuny-paryskiej/ob/24181277,"Z przyjemnością prezentujemy Państwu czteropokojowy apartament w nowym budownictwie, który idealnie sprawdzi się dla rodziny. Istnieje również możliwo",106,4,2,8169zł/m2
https://gratka.pl/nieruchomosci/mieszkania/krakow/pierwotny,https://gratka.pl/nieruchomosci/mieszkania/krakow/pierwotny?page=3,3,"Kraków,                                 małopolskie","Nowe mieszkanie Kraków, ul. Borowego",https://gratka.pl/nieruchomosci/nowe-mieszkanie-krakow-ul-borowego/ob/23637015,,116.91,4,1,
https://gratka.pl/nieruchomosci/mieszkania/krakow/pierwotny,https://gratka.pl/nieruchomosci/mieszkania/krakow/pierwotny?page=3,3,"Kraków,                                 małopolskie","Nowe mieszkanie Kraków, ul. Borowego",https://gratka.pl/nieruchomosci/nowe-mieszkanie-krakow-ul-borowego/ob/23636953,,90.95,5,0,
https://gratka.pl/nieruchomosci/mieszkania/krakow/pierwotny,https://gratka.pl/nieruchomosci/mieszkania/krakow/pierwotny?page=3,3,"Kraków,                                 małopolskie","Nowe mieszkanie Kraków, ul. Borowego",https://gratka.pl/nieruchomosci/nowe-mieszkanie-krakow-ul-borowego/ob/23636823,,56.34,3,1,
https://gratka.pl/nieruchomosci/mieszkania/krakow/pierwotny,https://gratka.pl/nieruchomosci/mieszkania/krakow/pierwotny?page=3,3,"Kraków,                                 małopolskie","Nowe mieszkanie Kraków, ul. Borowego",https://gratka.pl/nieruchomosci/nowe-mieszkanie-krakow-ul-borowego/ob/23636801,,49.97,2,1,
https://gratka.pl/nieruchomosci/mieszkania/krakow/pierwotny,https://gratka.pl/nieruchomosci/mieszkania/krakow/pierwotny?page=3,3,"Kraków,                                 Stare Miasto,                                 małopolskie","Nowe mieszkanie Kraków Stare Miasto, ul. Śliczna",https://gratka.pl/nieruchomosci/nowe-mieszkanie-krakow-stare-miasto-ul-sliczna/ob/25606541,Lokal zarezerwowany. Sprawdź dostępność innych w ofercie dewelopera.,87,3,4,
https://gratka.pl/nieruchomosci/mieszkania/krakow/pierwotny,https://gratka.pl/nieruchomosci/mieszkania/krakow/pierwotny?page=3,3,"Kraków,                                 Stare Miasto,                                 małopolskie","Nowe mieszkanie Kraków Stare Miasto, ul. Śliczna",https://gratka.pl/nieruchomosci/nowe-mieszkanie-krakow-stare-miasto-ul-sliczna/ob/23621739,,119.23,4,2,
https://gratka.pl/nieruchomosci/mieszkania/krakow/pierwotny,https://gratka.pl/nieruchomosci/mieszkania/krakow/pierwotny?page=3,3,"Kraków,                                 Stare Miasto,                                 małopolskie","Nowe mieszkanie Kraków Stare Miasto, ul. Śliczna",https://gratka.pl/nieruchomosci/nowe-mieszkanie-krakow-stare-miasto-ul-sliczna/ob/23621679,,120.84,4,6,
https://gratka.pl/nieruchomosci/mieszkania/krakow/pierwotny,https://gratka.pl/nieruchomosci/mieszkania/krakow/pierwotny?page=3,3,"Kraków,                                 Stare Miasto,                                 małopolskie","Nowe mieszkanie Kraków Stare Miasto, ul. Śliczna",https://gratka.pl/nieruchomosci/nowe-mieszkanie-krakow-stare-miasto-ul-sliczna/ob/23621657,,120.84,4,4,
https://gratka.pl/nieruchomosci/mieszkania/krakow/pierwotny,https://gratka.pl/nieruchomosci/mieszkania/krakow/pierwotny?page=3,3,"Kraków,                                 Stare Miasto,                                 małopolskie","Nowe mieszkanie Kraków Stare Miasto, ul. Śliczna",https://gratka.pl/nieruchomosci/nowe-mieszkanie-krakow-stare-miasto-ul-sliczna/ob/23621667,,120.84,4,5,
https://gratka.pl/nieruchomosci/mieszkania/krakow/pierwotny,https://gratka.pl/nieruchomosci/mieszkania/krakow/pierwotny?page=3,3,"Kraków,                                 Dębniki,                                 małopolskie","Nowe mieszkanie Kraków Dębniki, ul. Petrażyckiego",https://gratka.pl/nieruchomosci/nowe-mieszkanie-krakow-debniki-ul-petrazyckiego/ob/23590333,,55,3,0,8900zł/m2
https://gratka.pl/nieruchomosci/mieszkania/krakow/pierwotny,https://gratka.pl/nieruchomosci/mieszkania/krakow/pierwotny?page=3,3,"Kraków,                                 Prądnik Biały,                                 małopolskie","Nowe mieszkanie Kraków Prądnik Biały, ul. Pachońskiego",https://gratka.pl/nieruchomosci/nowe-mieszkanie-krakow-pradnik-bialy-ul-pachonskiego/ob/23537763,"ROZKŁADMieszkanie zlokalizowane na 3 piętrze o powierzchni 54,04 m2 z balkonemSTANDARDPoznaj nowoczesne budownictwo mieszkaniowe wielorodzinne zapewni",54.04,2,3,11000zł/m2
https://gratka.pl/nieruchomosci/mieszkania/krakow/pierwotny,https://gratka.pl/nieruchomosci/mieszkania/krakow/pierwotny?page=3,3,"Kraków,                                 małopolskie","Nowe mieszkanie Kraków, ul. Rydlówka 40",https://gratka.pl/nieruchomosci/nowe-mieszkanie-krakow-ul-rydlowka-40/ob/23274541,,57.47,3,3,13300zł/m2
https://gratka.pl/nieruchomosci/mieszkania/krakow/pierwotny,https://gratka.pl/nieruchomosci/mieszkania/krakow/pierwotny?page=4,4,"Kraków,                                 małopolskie","Nowe mieszkanie Kraków, ul. Rydlówka 40",https://gratka.pl/nieruchomosci/nowe-mieszkanie-krakow-ul-rydlowka-40/ob/23274539,,74.75,4,3,13000zł/m2
https://gratka.pl/nieruchomosci/mieszkania/krakow/pierwotny,https://gratka.pl/nieruchomosci/mieszkania/krakow/pierwotny?page=4,4,"Kraków,                                 Krowodrza,                                 małopolskie","Nowe mieszkanie Kraków Krowodrza, ul. Pachońskiego",https://gratka.pl/nieruchomosci/nowe-mieszkanie-krakow-krowodrza-ul-pachonskiego/ob/23194765,"___Bez Prowizji____Bez podatku PCC____Biuro Nieruchomości Lutin prezentuje mieszkanie dwupokojowe , w stanie deweloperskim . Biały Prądnik , bardzo do",33.24,2,6,12150zł/m2
https://gratka.pl/nieruchomosci/mieszkania/krakow/pierwotny,https://gratka.pl/nieruchomosci/mieszkania/krakow/pierwotny?page=4,4,"Kraków,                                 Krowodrza,                                 małopolskie","Nowe mieszkanie Kraków Krowodrza, ul. Bronowicka",https://gratka.pl/nieruchomosci/nowe-mieszkanie-krakow-krowodrza-ul-bronowicka/ob/25456963,"Do sprzedaży niepowtarzalne mieszkanie na przedostatnim piętrze z widokiem na niższą zabudowę i teren zielony.Mieszkanie 43,31m2 w budowanej inwestycji Bronowic",43.50,2,4,13793zł/m2
